Fish_ID;Capture_Year;Capture_Qtr;Year_Class;Age_Capture;Decades;Decade;ICES_SD;TL_mm;Oto_Dors_L;Age;Ages;New L_age;Cal_Year;Annulus_Width;Cum_Ann_Width;Avg_MnMg06;Mg ESF06;Avg_SrCa;New_Salinity_class;SMHI year;SMHI hypox;Decade_anox_ch;Decade_anox;Year_hyp;Hypoxic volume 2;Hypoxic volume 0;Temp_year;T BY15 Annual. 30-90 m;T BY15 Q4. 30-90 m;BY15 Q4 salinitet 30_90m;Mean annual sal BY15 30_90 m ;O sat year;Neo year;Neo mean MnMg
1972_SD25_Ö19510;1972;2;1965;7;1970s;1970s;25;545;4279;5;6;525.990864371047;1970;326;4129;0.383081593;0.022400129;5.856486916;4;;;;;;;;;;;;;;;
1972_SD25_Ö19510;1972;2;1965;7;1970s;1970s;25;545;4279;4;5;484.677676270789;1969;583;3803;0.311735057;0.033653071;6.462197726;4;;;;;;;;;;;;;;;
1972_SD25_Ö19510;1972;2;1965;7;1970s;1970s;25;545;4279;3;4;410.795502459592;1968;604;3220;0.144726941;0.042063504;5.265094373;4;;;;;;;;;;;;;;;
1972_SD25_Ö19510;1972;2;1965;7;1970s;1970s;25;545;4279;2;3;334.252049660342;1967;971;2616;0.162603487;0.06561368;4.128014464;3;;;;;;;;;;;;;;;
1972_SD25_Ö19510;1972;2;1965;7;1970s;1970s;25;545;4279;1;2;211.199578355587;1966;1140;1645;0.531211638;0.049500301;3.305222262;2;;;;;;;;;;;;;;;
Hypoxolith_1985_07;1991;4;1986;5;1980s;1980s;28;661;4879;0;1;112.7578558;1986;816;816;0.697438263;0.038623551;2.641430793;1;;;;;;;;;;;;;;;
1976_SD25-08;1976;4;1972;5;1970s;1970s;25;538.7831;4307;4;5;538.7831;1976;305;4307;0.0717062019469779;0.066134307164194;4.05689491508269;2;;;;;;;;;;;;;;;
1976_SD25-08;1976;4;1972;5;1970s;1970s;25;538.7831;4307;3;4;500.360185858586;1975;783;4002;0.0477607841771481;0.0976041784469503;3.54676690625181;2;;;;;;;;;;;;;;;
1976_SD25-08;1976;4;1972;5;1970s;1970s;25;538.7831;4307;2;3;401.720376767677;1974;1000;3219;0.11225509391879;0.124365032645834;4.64362223476874;4;;;;;;;;;;;;;;;
1976_SD25-08;1976;4;1972;5;1970s;1970s;25;538.7831;4307;1;2;275.743609090909;1973;1305;2219;0.344278582870101;0.133440302927196;3.29400770737545;2;;;;;;;;;;;;;;;
1939 SD25 517;1939;2;1934;5;1930s;1930s;25;660;4655;0;1;198.046071;1934;1384;1384;0.831510937;0.062487284;3.087610978;2;;;;;;;;;;;;;;;
1976_SD25-110;1976;4;1973;4;1970s;1970s;25;481.2326;3872;3;4;481.2326;1976;566;3872;0.0560669076639765;0.130325021148175;4.04571387889854;2;;;;;;;;;;;;;;;
1976_SD25-110;1976;4;1973;4;1970s;1970s;25;481.2326;3872;2;3;410.337086760858;1975;739;3306;0.12413088505431;0.144054383028656;5.35526302766833;4;;;;;;;;;;;;;;;
1976_SD25-110;1976;4;1973;4;1970s;1970s;25;481.2326;3872;1;2;317.772096860283;1974;1218;2567;0.17993991482198;0.14521071835764;5.24280494732535;4;;;;;;;;;;;;;;;
1989_SD28_278;1989;1;1984;5;1980s;1980s;28;660;4795;0;1;126.5630094;1984;904;904;0.514297609;0.058355861;3.316058499;2;;;;;;;;;;;;;;;
1976_SD25-112;1976;4;1974;3;1970s;1970s;25;521.4518;4176;2;3;521.4518;1976;1305;4176;0.145065269980402;0.150928631736203;6.08741393183156;4;;;;;;;;;;;;;;;
1976_SD25-112;1976;4;1974;3;1970s;1970s;25;521.4518;4176;1;2;357.314112409113;1975;1914;2871;0.21256342510063;0.142766229318316;5.07221069218906;4;;;;;;;;;;;;;;;
3 SD25 1949;1949;2;1941;8;1940s;1940s;25;660;5588;0;1;100.5536034;1941;831;831;0.385897411;0.069330926;2.636419815;1;;;;;;;;;;;;;;;
1976_SD25-120;1976;4;1973;4;1970s;1970s;25;469.7225;3785;3;4;469.7225;1976;261;3785;0.0663624813472182;0.104142022305687;3.56182295569777;2;;;;;;;;;;;;;;;
1976_SD25-120;1976;4;1973;4;1970s;1970s;25;469.7225;3785;2;3;437.07321686747;1975;957;3524;0.102804309021931;0.133438821743422;3.10655319744002;2;;;;;;;;;;;;;;;
1976_SD25-120;1976;4;1973;4;1970s;1970s;25;469.7225;3785;1;2;317.359178714859;1974;1610;2567;0.200950534027527;0.162050185091712;3.07349915330208;2;;;;;;;;;;;;;;;
424 SD28 1940;1940;2;1934;6;1930s;1930s;28;660;4856;0;1;133.4131242;1934;966;966;0.416675154;0.050881957;2.869348245;1;;;;;;;;;;;;;;;
1976_SD25-123;1976;4;1973;4;1970s;1970s;25;400.6619;3263;3;4;469.686543106131;1976;557;3820;0.124203928589665;0.0704054218354578;3.46339059817725;2;;;;;;;;;;;;;;;
1976_SD25-123;1976;4;1973;4;1970s;1970s;25;400.6619;3263;2;3;400.6619;1975;1218;3263;0.169632640016294;0.112828688670546;4.29862478314657;3;;;;;;;;;;;;;;;
1976_SD25-123;1976;4;1973;4;1970s;1970s;25;400.6619;3263;1;2;249.724709150327;1974;1523;2045;0.346253230847868;0.119575988883091;3.43952655132367;2;;;;;;;;;;;;;;;
Cod 1994-1004;1994;1;1990;4;1990s;1990s;25;660;3803;0;1;165.8813604;1990;946;946;0.557045286;0.075534326;2.231741117;1;;;;;;;;;;;;;;;
1976_SD25-131;1976;4;1971;6;1970s;1970s;25;561.8033;4481;5;6;561.8033;1976;218;4481;0.119992047814869;0.063900106441805;3.77000512576797;2;;;;;;;;;;;;;;;
1976_SD25-131;1976;4;1971;6;1970s;1970s;25;561.8033;4481;4;5;534.286234010381;1975;522;4263;0.0533224070502908;0.079916726848442;4.06040943339354;2;;;;;;;;;;;;;;;
1976_SD25-131;1976;4;1971;6;1970s;1970s;25;561.8033;4481;3;4;468.396745723313;1974;783;3741;0.158419188712471;0.0825769543703382;5.39065643164055;4;;;;;;;;;;;;;;;
1976_SD25-131;1976;4;1971;6;1970s;1970s;25;561.8033;4481;2;3;369.56251329271;1973;1000;2958;0.151026906354506;0.101257562904051;4.65433201757031;4;;;;;;;;;;;;;;;
1976_SD25-131;1976;4;1971;6;1970s;1970s;25;561.8033;4481;1;2;243.337439945836;1972;1305;1958;0.303364544329096;0.115582102328741;3.62392014607885;2;;;;;;;;;;;;;;;
T-10398 SD25 1971;1971;1;1964;6;1960s;1960s;25;660;4974;0;1;138.6623691;1965;1029;1029;0.356654219;0.064339884;3.431126355;2;;;;;;;;;;;;;;;
1976_SD25-140;1976;4;1973;4;1970s;1970s;25;279.7397;2349;3;4;279.7397;1976;391;2349;0.813180078689851;0.0572946672926602;5.28230532761502;4;;;;;;;;;;;;;;;
1976_SD25-140;1976;4;1973;4;1970s;1970s;25;279.7397;2349;2;3;232.58845045672;1975;392;1958;2.29477010574167;0.0592094948005843;5.34784982094341;4;;;;;;;;;;;;;;;
1976_SD25-140;1976;4;1973;4;1970s;1970s;25;279.7397;2349;1;2;185.316609482384;1974;826;1566;0.867684518215225;0.0620992466242877;4.21479530526774;3;;;;;;;;;;;;;;;
Hypoxolith_1985_02;1991;4;1988;3;1980s;1980s;25;652;4359;0;1;190.3987123;1988;1261;1261;1.227203197;0.033351241;2.449136682;1;;;;;;;;;;;;;;;
1976_SD25-146;1976;4;1973;4;1970s;1970s;25;285.5609;2393;3;4;285.5609;1976;522;2393;0.530790190275792;0.107424964231347;4.69195239971797;4;;;;;;;;;;;;;;;
1976_SD25-146;1976;4;1973;4;1970s;1970s;25;285.5609;2393;2;3;222.49739603073;1975;740;1871;0.578105733928109;0.130598801983439;4.93491192190164;4;;;;;;;;;;;;;;;
1976_SD25-146;1976;4;1973;4;1970s;1970s;25;285.5609;2393;1;2;133.097026419121;1974;652;1131;0.519959347813198;0.113895561656308;3.72345774159745;2;;;;;;;;;;;;;;;
164 SD25 1989;1989;1;1984;5;1980s;1980s;25;650;4484;0;1;107.671882;1984;728;728;0.481541132;0.059505775;2.933696335;1;;;;;;;;;;;;;;;
1976_SD25-15;1976;4;1973;4;1970s;1970s;25;481.2326;3872;3;4;481.2326;1976;479;3872;0.102206286853183;0.0752270713582222;3.60133481299592;2;;;;;;;;;;;;;;;
1976_SD25-15;1976;4;1973;4;1970s;1970s;25;481.2326;3872;2;3;421.234453636839;1975;957;3393;0.235248651681113;0.104804130015378;3.46266549659944;2;;;;;;;;;;;;;;;
1976_SD25-15;1976;4;1973;4;1970s;1970s;25;481.2326;3872;1;2;301.363418001047;1974;1522;2436;0.642264216297318;0.107215717988366;3.39822207540262;2;;;;;;;;;;;;;;;
2004_SD25_369;2004;1;1995;9;2000s;2000s;25;650;5101;0;1;107.0351601;1995;822;822;0.613724047;0.054698669;2.822813184;1;;;;;;;;;;;;;;;
1976_SD25-34;1976;4;1974;3;1970s;1970s;25;371.8205;3045;2;3;371.8205;1976;739;3045;0.517370308769589;0.0946363318320556;4.64713226877307;4;;;;;;;;;;;;;;;
1976_SD25-34;1976;4;1974;3;1970s;1970s;25;371.8205;3045;1;2;280.692670450751;1975;1305;2306;1.68164964312915;0.0897027780435656;3.58727268770918;2;;;;;;;;;;;;;;;
26 SD25 1949;1949;2;1943;6;1940s;1940s;25;650;4892;0;1;113.5632937;1943;838;838;0.403992951;0.04100608;3.111264501;2;;;;;;;;;;;;;;;
1976_SD25-40;1976;4;1973;4;1970s;1970s;25;596.3336;4742;3;4;596.3336;1976;957;4742;0.103815399792126;0.104399466257389;3.91385065693279;2;;;;;;;;;;;;;;;
1976_SD25-40;1976;4;1973;4;1970s;1970s;25;596.3336;4742;2;3;475.212808184143;1975;1305;3785;0.282158163093314;0.115384255343333;6.25674246059061;4;;;;;;;;;;;;;;;
1976_SD25-40;1976;4;1973;4;1970s;1970s;25;596.3336;4742;1;2;310.048092071611;1974;1218;2480;0.348106307571943;0.169438027154673;4.03251887321502;2;;;;;;;;;;;;;;;
T-3005 SD25 1971;1971;4;1965;7;1960s;1960s;25;650;5428;0;1;182.2521226;1965;1505;1505;0.625384483;0.06301366;3.668320047;2;;;;;;;;;;;;;;;
1976_SD25-43;1976;4;1973;4;1970s;1970s;25;584.8235;4655;3;4;584.8235;1976;479;4655;0.0335046909022348;0.197022051579437;3.94644999567344;2;;;;;;;;;;;;;;;
1976_SD25-43;1976;4;1973;4;1970s;1970s;25;584.8235;4655;2;3;524.251739630836;1975;826;4176;0.0781196296830807;0.179326641699349;5.27591346175894;4;;;;;;;;;;;;;;;
1976_SD25-43;1976;4;1973;4;1970s;1970s;25;584.8235;4655;1;2;419.800228013029;1974;1523;3350;0.122071007634974;0.183447288021626;7.35830932727622;4;;;;;;;;;;;;;;;
Ö 18452 SD25 1971;1971;1;1964;7;1960s;1960s;25;650;4817;0;1;143.3596838;1964;1047;1047;0.535847667;0.054941492;3.469098042;2;;;;;;;;;;;;;;;
1976_SD25-54;1976;4;1973;4;1970s;1970s;25;377.6417;3089;3;4;377.6417;1976;566;3089;0.0961858653050628;0.0791188761867045;4.73830336177127;4;;;;;;;;;;;;;;;
1976_SD25-54;1976;4;1973;4;1970s;1970s;25;377.6417;3089;2;3;307.773255709115;1975;783;2523;0.373033904167978;0.073916428739837;5.81295142883372;4;;;;;;;;;;;;;;;
1976_SD25-54;1976;4;1973;4;1970s;1970s;25;377.6417;3089;1;2;211.117793024021;1974;1174;1740;0.622707211594349;0.0717257167159138;3.38580095268022;2;;;;;;;;;;;;;;;
1939 SD25 132;1939;2;1934;5;1930s;1930s;25;640;5047;0;1;177.4889815;1934;1384;1384;0.614137845;0.052158159;3.399936552;2;;;;;;;;;;;;;;;
1976_SD25-79;1976;4;1973;4;1970s;1970s;25;486.9215;3915;3;4;486.9215;1976;565;3915;0.0494603592727566;0.105283926653776;3.02780318612466;2;;;;;;;;;;;;;;;
1976_SD25-79;1976;4;1973;4;1970s;1970s;25;486.9215;3915;2;3;416.106972833118;1975;870;3350;0.0738449427189014;0.129578888140079;2.9000593175678;1;;;;;;;;;;;;;;;
1976_SD25-79;1976;4;1973;4;1970s;1970s;25;486.9215;3915;1;2;307.06513454075;1974;1871;2480;0.21936737029818;0.141319832109064;3.04290968185265;2;;;;;;;;;;;;;;;
1989_SD25_99;1989;1;1984;5;1980s;1980s;25;640;4764;0;1;147.0130416;1984;1079;1079;0.506387718;0.094996097;3.343785062;2;;;;;;;;;;;;;;;
1976_SD25-99;1976;4;1972;5;1970s;1970s;25;538.7831;4307;4;5;538.7831;1976;435;4307;0.0665992024110399;0.0882860025380814;3.23741502903984;2;;;;;;;;;;;;;;;
1976_SD25-99;1976;4;1972;5;1970s;1970s;25;538.7831;4307;3;4;483.983206060606;1975;1131;3872;0.0487004798389634;0.116169598874417;3.25657626648526;2;;;;;;;;;;;;;;;
1976_SD25-99;1976;4;1972;5;1970s;1970s;25;538.7831;4307;2;3;341.503481818182;1974;827;2741;0.202024632592237;0.150466360944451;4.29953854960967;3;;;;;;;;;;;;;;;
1976_SD25-99;1976;4;1972;5;1970s;1970s;25;538.7831;4307;1;2;237.320694949495;1973;1479;1914;0.430522973415245;0.144334602173215;3.92857598993449;2;;;;;;;;;;;;;;;
1999_SD25_Q1_565;1999;1;1994;5;1990s;1990s;25;640;4255;0;1;225.1392226;1994;1486;1486;0.94558217;0.062068719;4.021237306;2;;;;;;;;;;;;;;;
198 SD25 2018;2018;1;2016;2;2010s;2010s;25;210;1803;1;2;210;2017;635;1803;1.06641581;0.053438111;4.758361922;4;;;;;;;;;;;;;;;
1999_SD28_Q1_1258;1999;1;1994;5;1990s;1990s;28;640;4249;0;1;103.4734607;1993;673;673;0.411923791;0.071985842;3.09857934;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;9;10;1110;1987;203;7409;0.093113956;0.029524334;3.759008672;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;8;9;1079.65562913907;1986;263;7206;0.107679469;0.032294965;3.52390665;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;7;8;1040.34247871334;1985;299;6943;0.092290365;0.039299347;3.28635066;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;6;7;995.648060548723;1984;431;6644;0.09639567;0.047458129;3.064342212;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;5;6;931.222327341533;1983;553;6213;0.084296213;0.053636414;3.072788227;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;4;5;848.560075685903;1982;771;5660;0.08822337;0.057944307;2.637309854;1;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;3;4;733.311258278146;1981;1092;4889;0.06408289;0.062215467;2.907326821;1;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;2;3;570.079470198675;1980;1184;3797;0.102228196;0.067628526;3.498509513;2;;;;;;;;;;;;;;;
1988 Q1 SD 28 nr 714;1988;1;1978;10;1980s;1980s;28;1110;7409;1;2;393.095553453169;1979;1423;2613;0.222751126;0.069083242;4.071212138;3;;;;;;;;;;;;;;;
286 SD28 1989;1989;1;1983;6;1980s;1980s;28;640;4736;0;1;145.0342785;1983;1058;1058;0.687706305;0.060544232;2.948527573;1;;;;;;;;;;;;;;;
1988_SD28_716;1988;1;1984;4;1980s;1980s;28;710;4457;3;4;710;1987;992;4457;0.152931429;0.07041844;3.639485233;2;;;;;;;;;;;;;;;
1988_SD28_716;1988;1;1984;4;1980s;1980s;28;710;4457;2;3;552.511355970317;1986;1126;3465;0.219664083;0.062050061;4.379492466;3;;;;;;;;;;;;;;;
1988_SD28_716;1988;1;1984;4;1980s;1980s;28;710;4457;1;2;373.749044299528;1985;1303;2339;0.367243907;0.078302415;4.019693672;2;;;;;;;;;;;;;;;
Cod 1994-09;1994;1;1990;4;1990s;1990s;25;640;3835;0;1;142.5066667;1990;843;843;1.143893701;0.048410393;3.41608997;2;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;7;8;950;1987;354;6724;0.142558726;0.042657794;9.694280255;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;6;7;900.121537086684;1986;443;6370;0.149411001;0.04540325;12.03961774;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;5;6;837.703008638665;1985;419;5927;0.412105531;0.043534167;10.62757182;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;4;5;778.666070896634;1984;710;5508;0.211045454;0.04642945;8.541647872;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;3;4;678.627345844504;1983;1057;4798;0.118609081;0.052320681;8.144700287;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;2;3;529.696455168304;1982;1222;3741;0.136817756;0.050282189;6.51258288;4;;;;;;;;;;;;;;;
1988_SD28_803;1988;1;1980;8;1980s;1980s;28;950;6724;1;2;357.517128388442;1981;1264;2519;0.588646633;0.047551745;4.355974135;3;;;;;;;;;;;;;;;
Cod 1994-11;1994;1;1990;4;1990s;1990s;25;640;4105;0;1;86.47032967;1990;541;541;0.906996581;0.055924929;3.265670908;2;;;;;;;;;;;;;;;
1988_SD28_881;1988;1;1986;2;1980s;1980s;28;200;2105;1;2;200;1987;1104;2105;0.47850396;0.069433539;3.447112987;2;;;;;;;;;;;;;;;
Cod 1994-183;1994;1;1991;3;1990s;1990s;25;640;3299;0;1;117.3159015;1991;596;596;0.504793595;0.059599845;2.705574113;1;;;;;;;;;;;;;;;
1989 SD28 Q1 300;1989;1;1986;3;1980s;1980s;28;370;2883;2;3;370;1988;828;2883;0.828857188;0.050562671;3.390785826;2;;;;;;;;;;;;;;;
1989 SD28 Q1 300;1989;1;1986;3;1980s;1980s;28;370;2883;1;2;264.518621649843;1987;1114;2055;0.4744651;0.079642818;3.472499076;2;;;;;;;;;;;;;;;
HypCod_2005_05-18;2010;2;2004;6;2000s;2000s;25;640;4769;0;1;147.7240941;2004;1125;1125;1.086214944;0.063663768;3.469895392;2;;;;;;;;;;;;;;;
1989_SD25_100;1989;1;1984;5;1980s;1980s;25;590;3820;4;5;590;1988;263;3820;0.072908743;0.127615303;3.595534351;2;;;;;;;;;;;;;;;
1989_SD25_100;1989;1;1984;5;1980s;1980s;25;590;3820;3;4;549.549081364829;1987;614;3557;0.07653387;0.116671556;4.121901125;3;;;;;;;;;;;;;;;
1989_SD25_100;1989;1;1984;5;1980s;1980s;25;590;3820;2;3;455.112335958005;1986;756;2943;0.104175006;0.107903103;5.275902429;4;;;;;;;;;;;;;;;
1989_SD25_100;1989;1;1984;5;1980s;1980s;25;590;3820;1;2;338.835170603675;1985;1335;2187;0.28216738;0.098238593;4.463679648;3;;;;;;;;;;;;;;;
121 SD28 1948;1948;2;1943;5;1940s;1940s;28;630;4058;0;1;96.94120553;1943;611;611;0.443525623;0.046985511;3.08381034;2;;;;;;;;;;;;;;;
1989_SD25_102;1989;1;1985;4;1980s;1980s;25;550;4433;3;4;550;1988;911;4433;0.110203924;0.132552526;3.206205713;2;;;;;;;;;;;;;;;
1989_SD25_102;1989;1;1985;4;1980s;1980s;25;550;4433;2;3;437.54103549627;1987;928;3522;0.204012535;0.120904659;4.400725123;3;;;;;;;;;;;;;;;
1989_SD25_102;1989;1;1985;4;1980s;1980s;25;550;4433;1;2;322.983495365137;1986;1342;2594;0.248652015;0.130527793;4.479554383;3;;;;;;;;;;;;;;;
1939 SD25 146;1939;2;1932;6;1930s;1930s;25;630;5158;0;1;115.1429681;1932;924;924;0.627124585;0.051420051;3.376441471;2;;;;;;;;;;;;;;;
1989_SD25_104;1989;1;1984;5;1980s;1980s;25;560;4090;4;5;560;1987;412;4090;0.104288852;0.099032211;4.471812078;3;;;;;;;;;;;;;;;
1989_SD25_104;1989;1;1984;5;1980s;1980s;25;560;4090;3;4;503.854901960784;1986;419;3678;0.079434133;0.08128584;3.610589609;2;;;;;;;;;;;;;;;
1989_SD25_104;1989;1;1984;5;1980s;1980s;25;560;4090;2;3;446.755882352941;1985;990;3259;0.234502536;0.094551417;4.311465019;3;;;;;;;;;;;;;;;
1989_SD25_104;1989;1;1984;5;1980s;1980s;25;560;4090;1;2;311.844117647059;1984;1504;2269;0.173367131;0.10242878;3.719348134;2;;;;;;;;;;;;;;;
1948_SD28_115;1948;2;1943;5;1940s;1940s;28;630;4903;0;1;124.3895361;1943;951;951;0.648688906;0.072756047;3.239407008;2;;;;;;;;;;;;;;;
1989_SD25_134;1989;1;1984;5;1980s;1980s;25;760;5365;4;5;760;1988;509;5365;0.204119639;0.051286167;3.265192634;2;;;;;;;;;;;;;;;
1989_SD25_134;1989;1;1984;5;1980s;1980s;25;760;5365;3;4;688.141176470588;1987;748;4856;0.249392324;0.049863936;3.307661829;2;;;;;;;;;;;;;;;
1989_SD25_134;1989;1;1984;5;1980s;1980s;25;760;5365;2;3;582.541176470588;1986;1264;4108;0.627219171;0.054907328;3.025107573;2;;;;;;;;;;;;;;;
1989_SD25_134;1989;1;1984;5;1980s;1980s;25;760;5365;1;2;404.094117647059;1985;1874;2844;0.784031141;0.05709849;2.827655737;1;;;;;;;;;;;;;;;
421 SD28 1940;1940;2;1934;6;1930s;1930s;28;630;5410;0;1;162.4707407;1934;1377;1377;0.766124241;0.076022091;3.20168817;2;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1984;13;1980s;1980s;25;980;6697;12;13;980;1988;210;6697;0.146693598;0.03447334;5.444852099;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1983;13;1980s;1980s;25;980;6697;11;12;949.349484073576;1987;230;6487;0.144599111;0.026487658;4.944044619;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1982;13;1980s;1980s;25;980;6697;10;11;915.779871392254;1986;294;6257;0.125600781;0.027269199;5.135869061;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1981;13;1980s;1980s;25;980;6697;9;10;872.869149095259;1985;350;5963;0.175340291;0.024965701;6.881610072;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1980;13;1980s;1980s;25;980;6697;8;9;821.784955884552;1984;527;5613;0.429428837;0.027669507;10.05719571;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1979;13;1980s;1980s;25;980;6697;7;8;744.866756393001;1983;480;5086;0.188599822;0.029083707;8.103873552;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1978;13;1980s;1980s;25;980;6697;6;7;674.80843427546;1982;587;4606;0.150181887;0.028759484;6.478164309;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1977;13;1980s;1980s;25;980;6697;5;6;589.132944519216;1981;284;4019;0.337121057;0.030167066;10.10720018;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1976;13;1980s;1980s;25;980;6697;4;5;547.681770599671;1980;336;3735;0.160032961;0.040034228;8.727462773;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1976;13;1980s;1980s;25;980;6697;3;4;498.640945117392;1979;461;3399;0.156165541;0.039887886;7.540916891;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1976;13;1980s;1980s;25;980;6697;2;3;431.355764917003;1978;665;2938;0.148130183;0.046275279;7.016118997;4;;;;;;;;;;;;;;;
1989_SD25_204;1989;1;1976;13;1980s;1980s;25;980;6697;1;2;334.295797816659;1977;988;2273;0.321443292;0.056362383;5.589798198;4;;;;;;;;;;;;;;;
Cod 1994-06;1994;1;1989;5;1990s;1990s;25;630;4246;0;1;209.2677054;1989;1399;1399;1.007648883;0.059141036;3.177510348;2;;;;;;;;;;;;;;;
1989_SD25_523;1989;1;1984;5;1980s;1980s;25;720;5463;4;5;720;1988;800;5463;0.056439149;0.144280307;4.29355826;3;;;;;;;;;;;;;;;
1989_SD25_523;1989;1;1984;5;1980s;1980s;25;720;5463;3;4;614.956904456263;1987;871;4663;0.153949988;0.090246389;4.470946956;3;;;;;;;;;;;;;;;
1989_SD25_523;1989;1;1984;5;1980s;1980s;25;720;5463;2;3;500.591234183019;1986;1019;3792;0.316568875;0.072885913;3.984527922;2;;;;;;;;;;;;;;;
1989_SD25_523;1989;1;1984;5;1980s;1980s;25;720;5463;1;2;366.792591234183;1985;1623;2773;0.635966315;0.066801748;3.934391138;2;;;;;;;;;;;;;;;
Cod 2010-61;2010;1;2006;4;2000s;2000s;28;630;4971;0;1;168.9227978;2006;1317;1317;1.111727931;0.061374002;2.753703628;1;;;;;;;;;;;;;;;
1989_SD25_99;1989;1;1984;5;1980s;1980s;25;640;4764;4;5;640;1988;458;4764;0.03352967;0.164324562;3.71533091;2;;;;;;;;;;;;;;;
1989_SD25_99;1989;1;1984;5;1980s;1980s;25;640;4764;3;4;578.727808161548;1987;887;4306;0.16778754;0.06724224;4.279157905;3;;;;;;;;;;;;;;;
1989_SD25_99;1989;1;1984;5;1980s;1980s;25;640;4764;2;3;460.063104753891;1986;1147;3419;0.209771134;0.074848798;4.775943938;4;;;;;;;;;;;;;;;
1989_SD25_99;1989;1;1984;5;1980s;1980s;25;640;4764;1;2;306.615061001262;1985;1193;2272;0.375477182;0.081041962;4.020996164;2;;;;;;;;;;;;;;;
103 SD28 1940s;1948;2;1942;6;1940s;1940s;28;620;5652;0;1;98.98759305;1942;880;880;0.1983404;0.073770131;2.77319986;1;;;;;;;;;;;;;;;
1989_SD28_278;1989;1;1984;5;1980s;1980s;28;660;4795;4;5;660;1988;398;4795;0.263006932;0.055016067;3.868014542;2;;;;;;;;;;;;;;;
1989_SD28_278;1989;1;1984;5;1980s;1980s;28;660;4795;3;4;605.436154649948;1987;1108;4397;0.211584585;0.055069587;4.166314453;3;;;;;;;;;;;;;;;
1989_SD28_278;1989;1;1984;5;1980s;1980s;28;660;4795;2;3;453.534796238245;1986;1210;3289;0.162352108;0.061764862;4.197173452;3;;;;;;;;;;;;;;;
1989_SD28_278;1989;1;1984;5;1980s;1980s;28;660;4795;1;2;287.64973876698;1985;1175;2079;0.39792855;0.055374303;4.310147798;3;;;;;;;;;;;;;;;
1939 SD25 137;1939;2;1933;5;1930s;1930s;25;620;5047;0;1;160.4153266;1933;1289;1289;0.50963772;0.062298198;3.621680009;2;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;7;8;760;1988;407;6240;0.089525102;0.04275193;5.538978407;4;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;6;7;710.611235955056;1987;645;5833;0.456452297;0.046971726;8.551427197;4;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;5;6;632.341573033708;1986;891;5188;0.747463137;0.047479771;7.737905778;4;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;4;5;524.220224719101;1985;745;4297;0.679734142;0.044210686;8.182651617;4;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;3;4;433.815730337079;1984;843;3552;0.690761222;0.05164771;7.152355966;4;;;;;;;;;;;;;;;
1989_SD28_280;1989;1;1981;8;1980s;1980s;28;760;6240;2;3;331.519101123596;1983;774;2709;0.519924164;0.044360657;4.649969558;4;;;;;;;;;;;;;;;
